Population	Exposed	TotalExposed	Symptomatic	Asymptomatic	Death	Recovered	TotalRecovered	MinutesPassed
100000	2	0	0	0	0	0	0	1113
100000	2	0	0	0	0	0	0	1117
100000	2	0	0	0	0	0	0	1121
100000	2	0	0	0	0	0	0	1125
100000	2	0	0	0	0	0	0	1129
100000	2	0	0	0	0	0	0	1133
100000	2	0	0	0	0	0	0	1137
100000	2	0	0	0	0	0	0	1141
100000	2	0	0	0	0	0	0	1145
100000	2	0	0	0	0	0	0	1149
100000	2	0	0	0	0	0	0	1153
100000	2	0	0	0	0	0	0	1157
100000	2	0	0	0	0	0	0	1161
100000	2	0	0	0	0	0	0	1165
100000	2	0	0	0	0	0	0	1169
100000	2	0	0	0	0	0	0	1173
100000	2	0	0	0	0	0	0	1177
100000	2	0	0	0	0	0	0	1181
100000	2	0	0	0	0	0	0	1185
100000	2	0	0	0	0	0	0	1189
100000	2	0	0	0	0	0	0	1193
100000	2	0	0	0	0	0	0	1197
100000	2	0	0	0	0	0	0	1201
100000	2	0	0	0	0	0	0	1205
100000	2	0	0	0	0	0	0	1209
100000	2	0	0	0	0	0	0	1213
100000	2	0	0	0	0	0	0	1217
100000	2	0	0	0	0	0	0	1221
100000	2	0	0	0	0	0	0	1225
100000	2	0	0	0	0	0	0	1229
100000	2	0	0	0	0	0	0	1233
100000	2	0	0	0	0	0	0	1237
100000	2	0	0	0	0	0	0	1241
100000	2	0	0	0	0	0	0	1245
100000	2	0	0	0	0	0	0	1249
100000	2	0	0	0	0	0	0	1253
100000	2	0	0	0	0	0	0	1257
100000	2	0	0	0	0	0	0	1261
100000	2	0	0	0	0	0	0	1265
100000	2	0	0	0	0	0	0	1269
100000	2	0	0	0	0	0	0	1273
100000	2	0	0	0	0	0	0	1277
100000	2	0	0	0	0	0	0	1281
100000	2	0	0	0	0	0	0	1285
100000	2	0	0	0	0	0	0	1289
100000	2	0	0	0	0	0	0	1293
100000	2	0	0	0	0	0	0	1297
100000	2	0	0	0	0	0	0	1301
100000	2	0	0	0	0	0	0	1305
100000	2	0	0	0	0	0	0	1309
100000	2	0	0	0	0	0	0	1313
100000	2	0	0	0	0	0	0	1317
100000	2	0	0	0	0	0	0	1321
100000	2	0	0	0	0	0	0	1325
100000	2	0	0	0	0	0	0	1329
100000	2	0	0	0	0	0	0	1333
100000	2	0	0	0	0	0	0	1337
100000	2	0	0	0	0	0	0	1341
100000	2	0	0	0	0	0	0	1345
100000	2	0	0	0	0	0	0	1349
100000	2	0	0	0	0	0	0	1353
100000	2	0	0	0	0	0	0	1357
100000	2	0	0	0	0	0	0	1361
100000	2	0	0	0	0	0	0	1365
100000	2	0	0	0	0	0	0	1369
100000	2	0	0	0	0	0	0	1373
100000	2	0	0	0	0	0	0	1377
100000	2	0	0	0	0	0	0	1381
100000	2	0	0	0	0	0	0	1385
100000	2	0	0	0	0	0	0	1389
100000	2	0	0	0	0	0	0	1393
100000	2	0	0	0	0	0	0	1397
100000	2	0	0	0	0	0	0	1401
100000	2	0	0	0	0	0	0	1405
100000	2	0	0	0	0	0	0	1409
100000	2	0	0	0	0	0	0	1413
100000	2	0	0	0	0	0	0	1417
100000	2	0	0	0	0	0	0	1421
100000	2	0	0	0	0	0	0	1425
100000	2	0	0	0	0	0	0	1429
100000	2	0	0	0	0	0	0	1433
100000	2	0	0	0	0	0	0	1437
100000	2	0	0	0	0	0	0	1441
100000	2	0	0	0	0	0	0	1445
100000	2	0	0	0	0	0	0	1449
100000	2	0	0	0	0	0	0	1453
100000	2	0	0	0	0	0	0	1457
100000	2	0	0	0	0	0	0	1461
100000	2	0	0	0	0	0	0	1465
100000	2	0	0	0	0	0	0	1469
100000	2	0	0	0	0	0	0	1473
100000	2	0	0	0	0	0	0	1477
100000	2	0	0	0	0	0	0	1481
100000	2	0	0	0	0	0	0	1485
100000	2	0	0	0	0	0	0	1489
100000	2	0	0	0	0	0	0	1493
100000	2	0	0	0	0	0	0	1497
100000	2	0	0	0	0	0	0	1501
100000	2	0	0	0	0	0	0	1505
100000	2	0	0	0	0	0	0	1509
100000	2	0	0	0	0	0	0	1513
100000	2	0	0	0	0	0	0	1517
100000	2	0	0	0	0	0	0	1521
100000	2	0	0	0	0	0	0	1525
100000	2	0	0	0	0	0	0	1529
100000	2	0	0	0	0	0	0	1533
100000	2	0	0	0	0	0	0	1537
100000	2	0	0	0	0	0	0	1541
100000	2	0	0	0	0	0	0	1545
100000	2	0	0	0	0	0	0	1549
100000	2	0	0	0	0	0	0	1553
100000	2	0	0	0	0	0	0	1557
100000	2	0	0	0	0	0	0	1561
100000	2	0	0	0	0	0	0	1565
100000	2	0	0	0	0	0	0	1569
100000	2	0	0	0	0	0	0	1573
100000	2	0	0	0	0	0	0	1577
100000	2	0	0	0	0	0	0	1581
100000	2	0	0	0	0	0	0	1585
100000	2	0	0	0	0	0	0	1589
100000	2	0	0	0	0	0	0	1593
100000	2	0	0	0	0	0	0	1597
100000	2	0	0	0	0	0	0	1601
100000	2	0	0	0	0	0	0	1605
100000	2	0	0	0	0	0	0	1609
100000	2	0	0	0	0	0	0	1613
100000	2	0	0	0	0	0	0	1617
100000	2	0	0	0	0	0	0	1621
100000	2	0	0	0	0	0	0	1625
100000	2	0	0	0	0	0	0	1629
100000	2	0	0	0	0	0	0	1633
100000	2	0	0	0	0	0	0	1637
100000	2	0	0	0	0	0	0	1641
100000	2	0	0	0	0	0	0	1645
100000	2	0	0	0	0	0	0	1649
