Population	Exposed	Symptomatic	Asymptomatic	Death	Recovered	MinutesPassed
96390	171	80	70	3610	85519	31039,54
96390	172	80	70	3610	85519	31041,07
96390	171	79	70	3610	85520	31042,36
96390	171	79	70	3610	85520	31043,47
96390	171	79	70	3610	85520	31044,48
96390	171	79	70	3610	85520	31046,33
96390	171	79	70	3610	85520	31047,33
96390	171	79	70	3610	85520	31048,77
96390	170	78	70	3610	85521	31049,94
96390	170	78	70	3610	85521	31051,25
96390	170	78	70	3610	85521	31052,11
96390	170	78	70	3610	85521	31053,25
96390	170	78	70	3610	85521	31054,44
96390	170	78	70	3610	85521	31055,89
96390	170	78	70	3610	85521	31057,01
96390	170	78	70	3610	85521	31057,95
96390	170	78	70	3610	85521	31059,03
96390	168	77	69	3610	85523	31060,13
96390	168	77	69	3610	85523	31061,97
96390	168	77	69	3610	85523	31063,35
96390	168	77	69	3610	85523	31065,14
96390	168	77	69	3610	85523	31066,45
96390	168	77	69	3610	85523	31067,5
96390	168	77	69	3610	85523	31068,84
96390	168	77	69	3610	85523	31070,28
96390	168	77	69	3610	85523	31071,37
96390	168	77	69	3610	85523	31072,13
96390	168	77	69	3610	85523	31073,2
96390	168	77	69	3610	85523	31074,68
96390	168	77	69	3610	85523	31076,18
96390	168	77	69	3610	85523	31077,87
96390	168	77	69	3610	85523	31079,25
96390	168	77	69	3610	85523	31080,37
96390	168	77	69	3610	85523	31081,59
96390	168	77	69	3610	85523	31082,77
96390	168	77	69	3610	85523	31084,54
96390	168	77	69	3610	85523	31086,14
96390	168	77	69	3610	85523	31087,48
96390	168	77	69	3610	85523	31089,13
96390	168	77	69	3610	85523	31090,46
96390	168	77	69	3610	85523	31091,57
96390	168	77	69	3610	85523	31092,91
96390	168	77	69	3610	85523	31094,57
96390	168	77	69	3610	85523	31095,81
96390	168	77	69	3610	85523	31097,72
96390	168	77	69	3610	85523	31099,14
96390	168	77	69	3610	85523	31100,14
96390	168	77	69	3610	85523	31101,55
96390	168	77	69	3610	85523	31102,82
96390	168	77	69	3610	85523	31104,43
96390	168	77	69	3610	85523	31105,68
96390	168	77	69	3610	85523	31107,08
96390	168	77	69	3610	85523	31108,55
96390	168	77	69	3610	85523	31109,97
96390	167	77	68	3610	85524	31111,06
96390	167	77	68	3610	85524	31112,03
96390	167	77	68	3610	85524	31113,25
96390	167	77	68	3610	85524	31114,5
96390	166	76	68	3610	85525	31116,55
96390	166	76	68	3610	85525	31117,81
96390	166	76	68	3610	85525	31118,79
96390	166	76	68	3610	85525	31120,29
96390	165	75	68	3610	85526	31121,67
96390	165	75	68	3610	85526	31122,82
96390	165	75	68	3610	85526	31124,36
96390	165	75	68	3610	85526	31125,46
96390	165	75	68	3610	85526	31126,48
96390	165	75	68	3610	85526	31128,06
96390	165	75	68	3610	85526	31129,78
96390	165	75	68	3610	85526	31131,14
96390	165	75	68	3610	85526	31132,46
96390	165	75	68	3610	85526	31134,63
96390	165	75	68	3610	85526	31135,67
96390	165	75	68	3610	85526	31137,06
96390	165	75	68	3610	85526	31138,67
96390	165	75	68	3610	85526	31139,79
96390	165	75	68	3610	85526	31140,79
96390	165	75	68	3610	85526	31142,11
96390	165	75	68	3610	85526	31143,04
96390	165	75	68	3610	85526	31144,12
96390	165	75	68	3610	85526	31145,06
96390	165	75	68	3610	85526	31146,23
96390	165	75	68	3610	85526	31147,26
96390	165	75	68	3610	85526	31148,27
96390	165	75	68	3610	85526	31149,37
96390	165	75	68	3610	85526	31150,43
96390	165	75	68	3610	85526	31151,35
96390	165	75	68	3610	85526	31152,24
96390	165	75	68	3610	85526	31153,99
96390	165	75	68	3610	85526	31154,75
96390	165	75	68	3610	85526	31156,04
96390	165	75	68	3610	85526	31157,13
96390	165	75	68	3610	85526	31158,19
96390	165	75	68	3610	85526	31159,25
96390	165	75	68	3610	85526	31161,9
96390	165	75	68	3610	85526	31162,82
96390	165	75	68	3610	85526	31164,3
96390	165	75	68	3610	85526	31165,37
96390	165	75	68	3610	85526	31166,44
96390	165	75	68	3610	85526	31167,83
96390	165	75	68	3610	85526	31168,76
96390	165	75	68	3610	85526	31169,85
96390	165	75	68	3610	85526	31171,07
96390	165	75	68	3610	85526	31172,25
96390	165	75	68	3610	85526	31173,03
96390	165	75	68	3610	85526	31173,96
96390	165	75	68	3610	85526	31175,5
96390	165	75	68	3610	85526	31176,42
96390	165	75	68	3610	85526	31177,69
96390	165	75	68	3610	85526	31178,44
96390	164	74	68	3610	85527	31180
96390	164	74	68	3610	85527	31181,24
96390	164	74	68	3610	85527	31182,39
96390	164	74	68	3610	85527	31183,49
96390	164	74	68	3610	85527	31184,35
96390	164	74	68	3610	85527	31185,85
96390	164	74	68	3610	85527	31186,69
96390	164	74	68	3610	85527	31187,68
96390	164	74	68	3610	85527	31189,31
96390	164	74	68	3610	85527	31190,36
96390	164	74	68	3610	85527	31191,09
96390	164	74	68	3610	85527	31192,56
96390	164	74	68	3610	85527	31193,5
96390	164	74	68	3610	85527	31194,46
96390	164	74	68	3610	85527	31195,8
96390	164	74	68	3610	85527	31196,83
96390	164	74	68	3610	85527	31197,91
96390	164	74	68	3610	85527	31198,95
96390	164	74	68	3610	85527	31200,02
96390	164	74	68	3610	85527	31200,85
96390	164	74	68	3610	85527	31201,62
96390	164	74	68	3610	85527	31202,88
96390	164	74	68	3610	85527	31203,83
96390	164	74	68	3610	85527	31204,75
96390	164	74	68	3610	85527	31205,68
96390	164	74	68	3610	85527	31206,94
96390	164	74	68	3610	85527	31207,9
96390	164	74	68	3610	85527	31208,78
96390	164	74	68	3610	85527	31210,48
96390	163	74	67	3610	85528	31212,6
96390	163	74	67	3610	85528	31213,61
96390	163	74	67	3610	85528	31214,92
96390	162	74	66	3610	85529	31216,39
96390	162	74	66	3610	85529	31217,49
96390	162	74	66	3610	85529	31218,66
96390	162	74	66	3610	85529	31219,87
96390	162	74	66	3610	85529	31221,41
96390	162	74	66	3610	85529	31222,72
96390	162	74	66	3610	85529	31223,73
96390	162	74	66	3610	85529	31224,98
96390	162	74	66	3610	85529	31226,26
96390	162	74	66	3610	85529	31227,46
96390	162	74	66	3610	85529	31228,21
96390	162	74	66	3610	85529	31229,3
96390	162	74	66	3610	85529	31230,23
96390	162	74	66	3610	85529	31231,08
96390	162	74	66	3610	85529	31231,88
96390	162	74	66	3610	85529	31233,43
96390	162	74	66	3610	85529	31234,63
96390	162	74	66	3610	85529	31236,18
96390	162	74	66	3610	85529	31238,18
96390	162	74	66	3610	85529	31239,68
96390	162	74	66	3610	85529	31241,05
96390	162	74	66	3610	85529	31242,46
96390	162	74	66	3610	85529	31243,63
96390	159	71	66	3610	85532	31244,83
96390	159	71	66	3610	85532	31245,69
96390	159	71	66	3610	85532	31247,17
96390	159	71	66	3610	85532	31248,52
96390	159	71	66	3610	85532	31249,35
96390	159	71	66	3610	85532	31250,29
96390	159	71	66	3610	85532	31251,66
96390	158	71	65	3610	85533	31252,74
96390	158	71	65	3610	85533	31253,69
96390	158	71	65	3610	85533	31255,06
96390	158	71	65	3610	85533	31256,08
96390	158	71	65	3610	85533	31256,97
96390	158	71	65	3610	85533	31258,18
96390	158	71	65	3610	85533	31259,12
96390	158	71	65	3610	85533	31260,32
96390	158	71	65	3610	85533	31261,29
96390	158	71	65	3610	85533	31262,59
96390	158	71	65	3610	85533	31264,04
96390	157	70	65	3610	85534	31265,56
96390	157	70	65	3610	85534	31267,04
96390	157	70	65	3610	85534	31268,14
96390	157	70	65	3610	85534	31269,25
96390	157	70	65	3610	85534	31270
96390	157	70	65	3610	85534	31270,85
96390	157	70	65	3610	85534	31271,96
96390	157	70	65	3610	85534	31273,23
96390	157	70	65	3610	85534	31274,16
96390	157	70	65	3610	85534	31275,27
96390	157	70	65	3610	85534	31276,5
96390	157	70	65	3610	85534	31277,62
96390	157	70	65	3610	85534	31279,16
96390	157	70	65	3610	85534	31280,75
96390	157	70	65	3610	85534	31281,48
96390	157	70	65	3610	85534	31282,89
96390	156	69	65	3610	85535	31284,26
96390	156	69	65	3610	85535	31285,29
96390	156	69	65	3610	85535	31286,36
96390	155	69	64	3610	85536	31288,07
96390	155	69	64	3610	85536	31289,06
96390	155	69	64	3610	85536	31289,96
96390	155	69	64	3610	85536	31291,7
96390	155	69	64	3610	85536	31293,04
96390	155	69	64	3610	85536	31293,98
96390	155	69	64	3610	85536	31294,93
96390	155	69	64	3610	85536	31296,18
96390	155	69	64	3610	85536	31297,64
96390	155	69	64	3610	85536	31298,64
96390	155	69	64	3610	85536	31299,5
96390	155	69	64	3610	85536	31300,73
96390	155	69	64	3610	85536	31301,89
96390	155	69	64	3610	85536	31302,81
96390	155	69	64	3610	85536	31303,81
96390	155	69	64	3610	85536	31305,35
96390	155	69	64	3610	85536	31306,84
96390	155	69	64	3610	85536	31308,15
96390	155	69	64	3610	85536	31309,16
96390	155	69	64	3610	85536	31310,8
96390	155	69	64	3610	85536	31312,16
96390	155	69	64	3610	85536	31313,16
96390	155	69	64	3610	85536	31314,41
96390	155	69	64	3610	85536	31315,89
96390	155	69	64	3610	85536	31317,01
96390	155	69	64	3610	85536	31318,55
96390	155	69	64	3610	85536	31320,66
96390	155	69	64	3610	85536	31322,26
96390	155	69	64	3610	85536	31323,74
96390	155	69	64	3610	85536	31324,86
96390	155	69	64	3610	85536	31325,91
96390	155	69	64	3610	85536	31326,94
96390	155	69	64	3610	85536	31328,29
96390	155	69	64	3610	85536	31329,46
96390	155	69	64	3610	85536	31330,31
96390	155	69	64	3610	85536	31331,55
96390	155	69	64	3610	85536	31332,45
96390	155	69	64	3610	85536	31333,54
96390	155	69	64	3610	85536	31335,28
96390	155	69	64	3610	85536	31337,16
96390	154	68	64	3610	85537	31338,64
96390	154	68	64	3610	85537	31339,68
96390	154	68	64	3610	85537	31341,14
96390	153	67	64	3610	85538	31342,71
96390	153	67	64	3610	85538	31344,25
96390	152	66	64	3610	85539	31345,41
96390	152	66	64	3610	85539	31346,54
96390	152	66	64	3610	85539	31347,74
96390	152	66	64	3610	85539	31349,54
96390	152	66	64	3610	85539	31350,47
96390	152	66	64	3610	85539	31351,61
96390	152	66	64	3610	85539	31353,05
96390	152	66	64	3610	85539	31354,64
96390	152	66	64	3610	85539	31356,13
96390	152	66	64	3610	85539	31357,21
96390	152	66	64	3610	85539	31358,84
96390	152	66	64	3610	85539	31362,1
96390	152	66	64	3610	85539	31363,19
96390	152	66	64	3610	85539	31365,04
96390	152	66	64	3610	85539	31367,25
96390	152	66	64	3610	85539	31368,87
96390	152	66	64	3610	85539	31370,87
96390	152	66	64	3610	85539	31373,09
96390	152	66	64	3610	85539	31374,37
96390	152	66	64	3610	85539	31375,63
96390	152	66	64	3610	85539	31378,04
96390	152	66	64	3610	85539	31379,19
96390	152	66	64	3610	85539	31380,42
96390	152	66	64	3610	85539	31381,38
96390	152	66	64	3610	85539	31382,82
96390	151	65	64	3610	85540	31383,99
96390	151	65	64	3610	85540	31385,32
96390	151	65	64	3610	85540	31387,53
96390	151	65	64	3610	85540	31389,48
96390	151	65	64	3610	85540	31390,46
96390	151	65	64	3610	85540	31392,73
96390	151	65	64	3610	85540	31394,23
96390	151	65	64	3610	85540	31395,27
96390	151	65	64	3610	85540	31396,75
96390	151	65	64	3610	85540	31398,08
96390	150	64	64	3610	85541	31399,33
96390	149	64	63	3610	85542	31400,22
96390	149	64	63	3610	85542	31401,68
96390	149	64	63	3610	85542	31402,64
96390	149	64	63	3610	85542	31403,8
96390	149	64	63	3610	85542	31405,94
96390	149	64	63	3610	85542	31407,09
96390	149	64	63	3610	85542	31408,05
96390	149	64	63	3610	85542	31409,47
96390	149	64	63	3610	85542	31410,98
96390	149	64	63	3610	85542	31412,54
96390	149	64	63	3610	85542	31414,41
96390	149	64	63	3610	85542	31416,12
96390	149	64	63	3610	85542	31418,41
96390	149	64	63	3610	85542	31421,22
96390	149	64	63	3610	85542	31423,29
96390	148	63	63	3610	85543	31425,05
96390	148	63	63	3610	85543	31426,78
96390	148	63	63	3610	85543	31429,01
96390	148	63	63	3610	85543	31431,31
96390	148	63	63	3610	85543	31432,41
96390	148	63	63	3610	85543	31434,07
96390	148	63	63	3610	85543	31436,21
96390	148	63	63	3610	85543	31437,36
96390	148	63	63	3610	85543	31438,69
96390	148	63	63	3610	85543	31441,12
96390	148	63	63	3610	85543	31443,24
96390	148	63	63	3610	85543	31444,24
96390	148	63	63	3610	85543	31445,5
96390	148	63	63	3610	85543	31446,88
96390	148	63	63	3610	85543	31448,04
96390	148	63	63	3610	85543	31449,82
96390	148	63	63	3610	85543	31451,79
96390	148	63	63	3610	85543	31453,68
96390	148	63	63	3610	85543	31455,08
96390	148	63	63	3610	85543	31457,69
96390	147	63	62	3610	85544	31458,9
96390	147	63	62	3610	85544	31460,85
96390	147	63	62	3610	85544	31462,57
96390	147	63	62	3610	85544	31464,17
96390	147	63	62	3610	85544	31466,24
96390	147	63	62	3610	85544	31467,66
96390	147	63	62	3610	85544	31468,79
96390	147	63	62	3610	85544	31471,88
96390	147	63	62	3610	85544	31473,11
96390	147	63	62	3610	85544	31473,96
96390	147	63	62	3610	85544	31475,57
96390	147	63	62	3610	85544	31477,05
96390	147	63	62	3610	85544	31478,04
96390	147	63	62	3610	85544	31480,28
96390	147	63	62	3610	85544	31482,05
96390	147	63	62	3610	85544	31483,45
96390	147	63	62	3610	85544	31485,43
96390	147	63	62	3610	85544	31486,73
96390	147	63	62	3610	85544	31488,57
96390	147	63	62	3610	85544	31490,23
96390	147	63	62	3610	85544	31491,56
96390	147	63	62	3610	85544	31493,08
96390	147	64	62	3610	85544	31494,6
96390	147	64	62	3610	85544	31495,57
96390	147	64	62	3610	85544	31496,52
96390	147	64	62	3610	85544	31497,97
96390	147	64	62	3610	85544	31498,79
96390	147	64	62	3610	85544	31499,64
96390	147	64	62	3610	85544	31501,44
96390	146	64	61	3610	85545	31503,18
96390	146	64	61	3610	85545	31504,26
96390	145	64	60	3610	85546	31505,2
96390	145	64	60	3610	85546	31506,42
96390	145	64	60	3610	85546	31508,11
96390	144	63	60	3610	85547	31509,86
96390	144	63	60	3610	85547	31511,17
96390	144	63	60	3610	85547	31512,77
96390	144	63	60	3610	85547	31514,11
96390	144	63	60	3610	85547	31515,09
96390	144	63	60	3610	85547	31516,75
96390	144	63	60	3610	85547	31518,44
96390	144	63	60	3610	85547	31519,71
96390	144	63	60	3610	85547	31521,7
96390	144	63	60	3610	85547	31523,71
96390	144	63	60	3610	85547	31525,29
96390	144	63	60	3610	85547	31526,72
96390	145	63	60	3610	85547	31527,93
96390	145	63	60	3610	85547	31529,49
96390	145	63	60	3610	85547	31530,7
96390	145	63	60	3610	85547	31532,26
96390	145	63	60	3610	85547	31533,4
96390	145	63	60	3610	85547	31534,49
96390	145	63	60	3610	85547	31537,04
96390	145	63	60	3610	85547	31538,55
96390	143	62	59	3610	85549	31539,54
96390	143	62	59	3610	85549	31541,03
96390	143	62	59	3610	85549	31542,81
96390	143	62	59	3610	85549	31543,95
96390	143	62	59	3610	85549	31546
96390	143	62	59	3610	85549	31547,47
96390	143	62	59	3610	85549	31548,27
96390	143	62	59	3610	85549	31549,89
96390	142	61	59	3610	85550	31551,04
96390	142	61	59	3610	85550	31551,96
96390	142	61	59	3610	85550	31553,19
96390	142	61	59	3610	85550	31555,7
96390	142	61	59	3610	85550	31556,49
96390	142	61	59	3610	85550	31557,9
96390	142	61	59	3610	85550	31560,14
96390	142	61	59	3610	85550	31561,29
96390	141	61	58	3610	85551	31562,71
96390	141	61	58	3610	85551	31565,06
96390	141	62	58	3610	85551	31566,85
96390	141	62	58	3610	85551	31567,98
96390	141	62	58	3610	85551	31569,42
96390	141	62	58	3610	85551	31570,62
96390	141	62	58	3610	85551	31571,82
96390	141	62	58	3610	85551	31573,63
96390	141	62	58	3610	85551	31574,59
96390	141	62	58	3610	85551	31576,38
96390	141	62	58	3610	85551	31578,14
96390	141	62	58	3610	85551	31579,05
96390	141	62	58	3610	85551	31581,04
96390	141	62	58	3610	85551	31582,15
96390	141	62	58	3610	85551	31582,96
96390	141	62	58	3610	85551	31584,17
96390	141	62	58	3610	85551	31585,34
96390	141	62	58	3610	85551	31586,38
96390	141	62	58	3610	85551	31587,38
96390	141	62	58	3610	85551	31588,48
96390	141	62	58	3610	85551	31589,49
96390	141	62	58	3610	85551	31591,23
96390	141	62	58	3610	85551	31592,94
96390	141	62	58	3610	85551	31593,95
96390	141	62	58	3610	85551	31595,26
96390	141	62	58	3610	85551	31597,17
96390	141	62	58	3610	85551	31598,03
96390	141	62	58	3610	85551	31599,14
96390	141	62	58	3610	85551	31600,4
96390	141	62	58	3610	85551	31601,89
96390	142	62	58	3610	85551	31602,91
96390	142	62	58	3610	85551	31604,16
96390	142	62	58	3610	85551	31605,68
96390	142	62	58	3610	85551	31607,29
96390	142	62	58	3610	85551	31609,33
96390	142	63	58	3610	85551	31610,3
96390	142	63	58	3610	85551	31612,3
96390	142	63	58	3610	85551	31614,66
96390	142	63	58	3610	85551	31615,81
96390	142	63	58	3610	85551	31617,71
96390	142	63	58	3610	85551	31619,6
96390	142	63	58	3610	85551	31620,87
96390	142	63	58	3610	85551	31622,44
96390	142	64	58	3610	85551	31623,98
96390	142	64	58	3610	85551	31625,26
96390	142	64	58	3610	85551	31626,08
96390	142	64	58	3610	85551	31627,18
96390	142	64	58	3610	85551	31628,75
96390	142	64	58	3610	85551	31630,19
96390	142	64	58	3610	85551	31631,38
96390	141	64	57	3610	85552	31632,38
96390	141	64	57	3610	85552	31634,05
96390	141	64	57	3610	85552	31634,89
96390	141	64	57	3610	85552	31635,99
96390	141	64	57	3610	85552	31637,42
96390	141	64	57	3610	85552	31639,78
96390	141	64	57	3610	85552	31640,81
96390	141	64	57	3610	85552	31642,33
96390	141	64	57	3610	85552	31644,08
96390	141	64	57	3610	85552	31645,31
96390	141	64	57	3610	85552	31646,56
96390	141	64	57	3610	85552	31648,38
96390	141	64	57	3610	85552	31649,59
96390	141	64	57	3610	85552	31651,01
96390	141	64	57	3610	85552	31652,49
96390	141	64	57	3610	85552	31654,71
96390	141	64	57	3610	85552	31655,69
96390	141	64	57	3610	85552	31657,19
96390	141	65	57	3610	85552	31658,46
96390	141	65	57	3610	85552	31659,57
96390	141	65	57	3610	85552	31661,2
96390	141	65	57	3610	85552	31663,13
96390	141	65	57	3610	85552	31664,39
96390	141	65	57	3610	85552	31665,55
96390	141	65	57	3610	85552	31668,24
96390	141	65	57	3610	85552	31669,98
96390	141	65	57	3610	85552	31670,77
96390	141	65	57	3610	85552	31672,49
96390	140	65	56	3610	85553	31673,58
96390	140	65	56	3610	85553	31674,63
96390	140	65	56	3610	85553	31676,24
96390	140	65	56	3610	85553	31677,2
96390	140	65	56	3610	85553	31678,86
96390	140	65	56	3610	85553	31680,52
96390	140	65	56	3610	85553	31682,14
96390	140	65	56	3610	85553	31683,53
96390	140	65	56	3610	85553	31684,53
96390	140	65	56	3610	85553	31686,33
96390	140	65	56	3610	85553	31687,84
96390	140	65	56	3610	85553	31688,73
96390	140	65	56	3610	85553	31689,96
96390	140	65	56	3610	85553	31692,1
96390	140	65	56	3610	85553	31693,45
96390	140	65	56	3610	85553	31695,61
96390	139	64	56	3610	85554	31697,06
96390	139	64	56	3610	85554	31699,17
96390	139	64	56	3610	85554	31700,86
96390	139	64	56	3610	85554	31702,37
96390	139	64	56	3610	85554	31704,02
96390	139	64	56	3610	85554	31705,21
96390	139	64	56	3610	85554	31706,69
96390	139	64	56	3610	85554	31708,26
96390	139	64	56	3610	85554	31709,76
96390	139	64	56	3610	85554	31711,52
96390	139	64	56	3610	85554	31713,17
96390	139	64	56	3610	85554	31714,67
96390	139	64	56	3610	85554	31716,4
96390	139	65	56	3610	85554	31717,86
96390	139	65	56	3610	85554	31718,98
96390	139	65	56	3610	85554	31720,38
96390	139	65	56	3610	85554	31723,06
96390	139	65	56	3610	85554	31723,94
96390	139	65	56	3610	85554	31725,21
96390	139	65	56	3610	85554	31726,6
96390	139	65	56	3610	85554	31728,19
96390	139	65	56	3610	85554	31729,62
96390	139	65	56	3610	85554	31730,67
96390	139	65	56	3610	85554	31732,89
96390	139	65	56	3610	85554	31735,05
96390	139	65	56	3610	85554	31736,77
96390	139	65	56	3610	85554	31737,73
96390	139	65	56	3610	85554	31739,23
96390	139	65	56	3610	85554	31740,22
96390	139	65	56	3610	85554	31742,12
96390	139	65	56	3610	85554	31744,53
96390	138	65	55	3610	85555	31745,5
96390	138	65	55	3610	85555	31746,77
96390	138	65	55	3610	85555	31748
96390	138	65	55	3610	85555	31749,22
96390	137	65	54	3610	85556	31750,72
96390	137	65	54	3610	85556	31752,58
96390	137	65	54	3610	85556	31753,88
96390	137	65	54	3610	85556	31755,2
96390	137	65	54	3610	85556	31757,43
96390	137	65	54	3610	85556	31758,41
96390	137	65	54	3610	85556	31759,49
96390	137	65	54	3610	85556	31761,9
96390	137	65	54	3610	85556	31763,55
96390	137	65	54	3610	85556	31764,37
96390	137	65	54	3610	85556	31766,15
96390	137	65	54	3610	85556	31767,87
96390	137	65	54	3610	85556	31769,11
96390	137	65	54	3610	85556	31770,71
96390	137	65	54	3610	85556	31772,39
96390	137	65	54	3610	85556	31773,77
96390	137	65	54	3610	85556	31775,12
96390	137	65	54	3610	85556	31776,13
96390	137	65	54	3610	85556	31778,13
96390	137	65	54	3610	85556	31779,48
96390	137	65	54	3610	85556	31780,46
96390	136	64	54	3610	85557	31782,41
96390	136	64	54	3610	85557	31783,28
96390	136	64	54	3610	85557	31784,25
96390	136	64	54	3610	85557	31785,77
96390	136	64	54	3610	85557	31786,71
96390	136	64	54	3610	85557	31787,72
96390	136	64	54	3610	85557	31789,51
96390	136	64	54	3610	85557	31791,02
96390	136	64	54	3610	85557	31792,17
96390	136	64	54	3610	85557	31793,79
96390	136	64	54	3610	85557	31795,93
96390	136	64	54	3610	85557	31797,57
96390	135	63	54	3610	85558	31798,65
96390	135	63	54	3610	85558	31800,66
96390	135	63	54	3610	85558	31802,49
96390	135	63	54	3610	85558	31803,45
96390	135	63	54	3610	85558	31805,07
96390	135	63	54	3610	85558	31805,98
96390	135	63	54	3610	85558	31807,08
96390	135	63	54	3610	85558	31808,06
96390	135	63	54	3610	85558	31809,45
96390	135	63	54	3610	85558	31810,8
96390	135	63	54	3610	85558	31812,27
96390	135	63	54	3610	85558	31814,18
96390	135	63	54	3610	85558	31815,67
96390	135	63	54	3610	85558	31817,3
96390	135	63	54	3610	85558	31819,15
96390	135	63	54	3610	85558	31820,54
96390	134	63	53	3610	85559	31822,59
96390	134	63	53	3610	85559	31823,97
96390	134	63	53	3610	85559	31825,04
96390	134	63	53	3610	85559	31826,35
96390	134	63	53	3610	85559	31827,65
96390	134	63	53	3610	85559	31829,39
96390	134	63	53	3610	85559	31830,39
96390	134	63	53	3610	85559	31831,94
96390	134	63	53	3610	85559	31833,96
96390	134	63	53	3610	85559	31835,02
96390	134	63	53	3610	85559	31836,86
96390	134	63	53	3610	85559	31837,95
96390	133	63	52	3610	85560	31839,07
96390	133	63	52	3610	85560	31840,75
96390	133	63	52	3610	85560	31842,82
96390	133	63	52	3610	85560	31844,98
96390	133	63	52	3610	85560	31846,09
96390	133	63	52	3610	85560	31847,58
96390	133	63	52	3610	85560	31849,74
96390	131	62	52	3610	85562	31850,9
96390	131	62	52	3610	85562	31851,91
96390	131	62	52	3610	85562	31853,43
96390	131	62	52	3610	85562	31854,64
96390	131	62	52	3610	85562	31855,84
96390	131	62	52	3610	85562	31858,25
96390	131	62	52	3610	85562	31859,29
96390	131	62	52	3610	85562	31860,19
96390	131	62	52	3610	85562	31861,86
96390	131	62	52	3610	85562	31863,07
96390	131	62	52	3610	85562	31863,92
96390	131	62	52	3610	85562	31865,66
96390	131	62	52	3610	85562	31867,5
96390	131	62	52	3610	85562	31868,51
96390	131	62	52	3610	85562	31869,61
96390	131	62	52	3610	85562	31870,72
96390	131	62	52	3610	85562	31872,39
96390	131	62	52	3610	85562	31873,47
96390	131	62	52	3610	85562	31874,56
96390	131	62	52	3610	85562	31876,24
96390	131	62	52	3610	85562	31878,3
96390	131	62	52	3610	85562	31879,35
96390	131	62	52	3610	85562	31880,48
96390	131	62	52	3610	85562	31883,05
96390	131	62	52	3610	85562	31884,6
96390	131	62	52	3610	85562	31886,01
96390	132	62	52	3610	85562	31888
96390	132	62	52	3610	85562	31889,46
96390	132	62	52	3610	85562	31890,32
96390	132	62	52	3610	85562	31891,96
96390	132	62	52	3610	85562	31893,13
96390	132	62	52	3610	85562	31894,47
96390	132	62	52	3610	85562	31895,96
96390	132	62	52	3610	85562	31897,32
96390	132	62	52	3610	85562	31898,64
96390	132	62	52	3610	85562	31900,03
96390	132	62	52	3610	85562	31901,47
96390	132	62	52	3610	85562	31902,33
96390	132	62	52	3610	85562	31904,02
96390	132	62	52	3610	85562	31905,41
96390	132	62	52	3610	85562	31908,66
96390	132	62	52	3610	85562	31909,89
96390	132	62	52	3610	85562	31911,36
96390	132	62	52	3610	85562	31913,5
96390	132	62	52	3610	85562	31915,04
96390	132	62	52	3610	85562	31916,7
96390	132	62	52	3610	85562	31918,49
96390	132	62	52	3610	85562	31920,13
96390	132	62	52	3610	85562	31921,75
96390	132	62	52	3610	85562	31922,83
96390	132	62	52	3610	85562	31924,43
96390	132	62	52	3610	85562	31926,21
96390	132	62	52	3610	85562	31927,29
96390	132	62	52	3610	85562	31928,92
96390	132	62	52	3610	85562	31930,17
96390	131	61	52	3610	85563	31931,22
96390	131	61	52	3610	85563	31933,04
96390	131	61	52	3610	85563	31934,14
96390	131	61	52	3610	85563	31936,03
96390	131	61	52	3610	85563	31937,8
96390	131	61	52	3610	85563	31938,93
96390	131	61	52	3610	85563	31941,3
96390	131	61	52	3610	85563	31942,63
96390	131	61	52	3610	85563	31943,71
96390	131	61	52	3610	85563	31945,55
96390	131	61	52	3610	85563	31947,24
96390	131	61	52	3610	85563	31948,41
96390	130	61	51	3610	85564	31950,11
96390	130	61	51	3610	85564	31951,88
96390	130	61	51	3610	85564	31953,26
96390	130	61	51	3610	85564	31954,39
96390	130	61	51	3610	85564	31956,75
96390	130	61	51	3610	85564	31958,65
96390	130	61	51	3610	85564	31959,98
96390	130	61	51	3610	85564	31961,02
96390	130	61	51	3610	85564	31962,9
96390	129	61	50	3610	85565	31964,41
96390	129	61	50	3610	85565	31965,7
96390	129	61	50	3610	85565	31967,63
96390	128	60	50	3610	85566	31969,59
96390	128	60	50	3610	85566	31970,83
96390	128	60	50	3610	85566	31972,45
96390	127	59	50	3610	85567	31974,28
96390	127	59	50	3610	85567	31975,75
96390	126	59	49	3610	85568	31976,64
96390	126	59	49	3610	85568	31977,68
96390	126	59	49	3610	85568	31979,07
96390	126	59	49	3610	85568	31980,31
96390	126	59	49	3610	85568	31981,81
96390	126	59	49	3610	85568	31983,46
96390	126	59	49	3610	85568	31985,43
96390	126	59	49	3610	85568	31986,47
96390	126	59	49	3610	85568	31987,65
96390	126	59	49	3610	85568	31988,74
96390	126	59	49	3610	85568	31990,09
96390	126	59	49	3610	85568	31991,05
96390	126	59	49	3610	85568	31992,53
96390	126	59	49	3610	85568	31994,35
96390	126	59	49	3610	85568	31995,61
96390	126	59	49	3610	85568	31996,9
96390	126	59	49	3610	85568	31998,78
96390	126	59	49	3610	85568	31999,98
96390	126	59	49	3610	85568	32001,22
96390	126	59	49	3610	85568	32002,3
96390	126	59	49	3610	85568	32004,04
96390	126	59	49	3610	85568	32005,71
96390	126	59	49	3610	85568	32006,91
96390	126	59	49	3610	85568	32008,26
96390	126	59	49	3610	85568	32009,84
96390	126	59	49	3610	85568	32011,4
96390	126	59	49	3610	85568	32012,7
96390	126	59	49	3610	85568	32014,23
96390	125	59	48	3610	85569	32015,49
